train_id,route_id,station_name,station_order,lat,lon,distance
REG_34843,960,ELMAS AEROPORTO,12,39.257361,9.063553,3.85
REG_34843,960,CAGLIARI,13,39.216078,9.107984,1.91
REG_4174,997,SULMONA,1,42.060836,13.907156,1.37
REG_4174,997,PRATOLA PELIGNA,2,42.102423,13.876349,4.74
REG_4174,997,POPOLI VITTORITO,3,42.172354,13.826152,2.82
REG_4174,997,BUSSI,4,42.194154,13.849075,3.28
REG_4174,997,TORRE DEI PASSERI,5,42.244022,13.937525,2.45
REG_4174,997,SCAFA S.VALENTINO CARAMANICO T,6,42.26717,13.99909,3.06
REG_4174,997,ALANNO,7,42.287185,14.019595,3.56
REG_4174,997,MANOPPELLO,8,42.305848,14.061057,4.27
REG_4174,997,CHIETI,9,42.356905,14.13815,3.03
REG_4174,997,CHIETI-MAD.D.P.,10,42.373571,14.14256,3.33
REG_4174,997,PESCARA S. MARCO,11,42.44613,14.208981,6.05
REG_4174,997,PESCARA PORTA NUOVA,12,42.458072,14.211663,8.23
REG_4174,997,PESCARA,13,42.467789,14.205066,7.47
FR_8830,30,BARI CENTRALE,1,41.11774,16.869601,6.54
FR_8830,30,BARLETTA,2,41.315227,16.278867,6.07
FR_8830,30,FOGGIA,3,41.466,15.555816,1.96
FR_8830,30,TERMOLI,4,42.000623,14.992805,2.57
FR_8830,30,PESCARA,5,42.467789,14.205066,5.68
FR_8830,30,S.BENEDETTO DEL TRONTO,6,42.954386,13.882297,24.55
FR_8830,30,ANCONA,7,43.607734,13.497665,32.91
FR_8830,30,PESARO,8,43.906014,12.904848,9.75
FR_8830,30,RICCIONE,9,43.999218,12.658549,9.4
FR_8830,30,RIMINI,10,44.064176,12.574093,6.01
FR_8830,30,BOLOGNA C.LE,11,44.50626,11.342267,4.83
FR_8830,30,MODENA,12,44.654461,10.930373,3.64
FR_8830,30,REGGIO EMILIA,13,44.697793,10.643093,4.71
FR_8830,30,PARMA,14,44.810203,10.32837,3.3
FR_8830,30,MILANO CENTRALE,15,45.486347,9.204528,3.4
REG_812,1123,SARONNO,1,45.625309,9.030839,3.77
REG_812,1123,SARONNO SUD,2,45.612571,9.046578,3.58
REG_812,1123,CARONNO - PERTUSELLA,3,45.59822,9.058315,2.72
REG_812,1123,CESATE,4,45.590892,9.066666,3.76
REG_812,1123,GARBAGNATE M.SE,5,45.581936,9.079528,4.26
REG_812,1123,GARBAGNATE PARCO GROANE,6,45.57119,9.091666,2.51
REG_812,1123,BOLLATE NORD,7,45.552728,9.11283,3.87
REG_812,1123,BOLLATE CENTRO,8,45.545671,9.138675,2.85
REG_812,1123,NOVATE M.SE,9,45.532988,9.132368,16.1
REG_812,1123,M.N. QUARTO OGGIARO,10,45.519218,9.145643,7.47
REG_812,1123,MILANO BOVISA,11,45.502546,9.15928,6.54
REG_812,1123,MILANO NORD DOMODOSSOLA,12,45.48147,9.162633,6.07
REG_812,1123,M N CADORNA,13,45.468504,9.175539,1.96
IC_581,83,FIRENZE S.M.N.,1,43.776893,11.247373,1.76
IC_581,83,FIRENZE CAMPO MARTE,2,43.776856,11.27702,2.36
IC_581,83,AREZZO,3,43.461725,11.874189,16.93
IC_581,83,TERONTOLA CORTONA,4,43.210263,12.007906,21.42
IC_581,83,CHIUSI C.T.,5,43.002466,11.957893,1.96
IC_581,83,ORVIETO,6,42.723379,12.127412,6.07
IC_581,83,ROMA TERMINI,7,41.900636,12.502026,6.54
REG_10692,136,PAVIA,1,45.188843,9.144674,7.47
REG_10692,136,CAVA CARBONARA,2,45.147055,9.071387,4.66
REG_10692,136,VILLANOVA D`ARDENGHI,3,45.156982,9.037176,3.71
REG_10692,136,GROPELLO CAIROLI,4,45.173101,8.991626,6.05
REG_10692,136,GARLASCO,5,45.198948,8.926829,3.33
REG_10692,136,TROMELLO,6,45.211988,8.872154,3.03
REG_10692,136,GAMBOLO`REMONDO`,7,45.23587,8.79757,4.27
REG_10692,136,MORTARA,8,45.252171,8.731639,3.56
REG_2816,1184,MILANO CENTRALE,1,45.486347,9.204528,3.06
REG_2816,1184,MONZA,2,45.577789,9.273253,2.45
REG_2816,1184,LECCO,3,45.856471,9.393638,3.28
REG_2816,1184,MANDELLO DEL LARIO,4,45.915208,9.322061,2.82
REG_2816,1184,VARENNA ESINO,5,46.015,9.286405,4.74
REG_2816,1184,BELLANO TARTAVELLE TERME,6,46.039448,9.302776,1.37
REG_2816,1184,COLICO,7,46.138019,9.375222,1.91
REG_19731,533,TERNI,1,42.570768,12.651091,3.85
REG_19731,533,MARMORE,2,42.547499,12.715224,8.32
REG_19731,533,LABRO MOGGIO,3,42.506131,12.746224,4.18
REG_19731,533,GRECCIO,4,42.462872,12.777009,2.44
REG_19731,533,CONTIGLIANO,5,42.412072,12.779144,3.06
REG_19731,533,RIETI,6,42.405918,12.862596,1.91
REG_19731,533,CITTADUCALE,7,42.387764,12.94269,2.57
REG_19731,533,SORGENTI DEL PESCHIERA,8,42.36428,12.996973,7.22
REG_19731,533,CASTEL S.ANGELO,9,42.379666,13.017612,115.82
REG_19731,533,CANETRA,10,42.391578,13.029159,42.67
REG_19731,533,ANTRODOCO BORGO VELINO,11,42.415393,13.076193,3.56
REG_19731,533,ANTRODOCO CENTRO,12,42.409844,13.07096,4.27
REG_23053,761,MONTEBELLUNA,1,45.776434,12.054,3.03
REG_23053,761,CASTELFRANCO VENETO,2,45.666439,11.934315,3.33
REG_23053,761,PADOVA,3,45.417846,11.880794,6.05
REG_16951,318,LEGNAGO,1,45.189034,11.304724,8.23
REG_16951,318,BOSCHI S.ANNA,2,45.217328,11.362302,7.47
REG_16951,318,BEVILACQUA,3,45.230145,11.398643,6.54
REG_16951,318,MONTAGNANA,4,45.228238,11.459873,6.07
REG_16951,318,SALETTO,5,45.22274,11.535093,1.96
REG_16951,318,OSPEDALETTO EUGANEO,6,45.221706,11.606553,23.26
REG_16951,318,ESTE,7,45.220954,11.662931,18.28
REG_16951,318,MONSELICE,8,45.246116,11.74789,46.6
REG_16951,318,BATTAGLIA TERME,9,45.291475,11.77838,11.74
REG_16951,318,TERME EUGANEE-ABANO-MONTEGR.,10,45.32744,11.79604,12.8
REG_16951,318,ABANO TERME,11,45.355199,11.811533,46.6
REG_16951,318,PADOVA,12,45.417846,11.880794,232.32
REG_18553,414,PISA CENTRALE,1,43.70794,10.398183,81.46
REG_18553,414,PISA SAN ROSSORE,2,43.723702,10.387363,59.79
REG_18553,414,S.GIULIANO TERME,3,43.764895,10.436892,136.45
REG_18553,414,RIGOLI,4,43.789681,10.419663,6.43
REG_18553,414,RIPAFRATTA,5,43.821711,10.415733,1.76
REG_18553,414,LUCCA,6,43.837186,10.506069,2.36
REG_10318,117,LECCO,1,45.856471,9.393638,2.19
REG_10318,117,ABBADIA LARIANA,2,45.895864,9.335175,12.32
REG_10318,117,MANDELLO DEL LARIO,3,45.915208,9.322061,1.93
REG_10318,117,OLCIO,4,45.938011,9.313898,2.13
REG_10318,117,LIERNA,5,45.960973,9.303071,7.26
REG_10318,117,FIUMELATTE,6,45.999017,9.292857,4.53
REG_10318,117,VARENNA ESINO,7,46.015,9.286405,1.97
REG_10318,117,BELLANO TARTAVELLE TERME,8,46.039448,9.302776,1.62
REG_10318,117,DERVIO,9,46.077709,9.30596,2.7
REG_10318,117,DORIO,10,46.102756,9.319063,2.62
REG_10318,117,PIONA,11,46.124696,9.350759,2.2
REG_10318,117,COLICO,12,46.138019,9.375222,5.98
REG_10318,117,DELEBIO,13,46.13865,9.461168,3.94
REG_10318,117,COSIO TRAONA,14,46.135564,9.525498,4.06
REG_10318,117,MORBEGNO,15,46.136663,9.568646,0.7
ICN_757,70,TORINO P.NUOVA,1,45.060969,7.67747,23.11
ICN_757,70,TORINO LINGOTTO,2,45.0266,7.657469,15.03
ICN_757,70,ASTI,3,44.89479,8.208112,78.96
ICN_757,70,ALESSANDRIA,4,44.909091,8.606498,68.61
ICN_757,70,TORTONA,5,44.900126,8.861777,31.46
ICN_757,70,VOGHERA,6,44.9978,9.007942,20.21
ICN_757,70,PIACENZA,7,45.052238,9.70633,8.55
ICN_757,70,BOLOGNA C.LE,8,44.50626,11.342267,2.2
ICN_757,70,RIMINI,9,44.064176,12.574093,4.82
ICN_757,70,PESARO,10,43.906014,12.904848,8.73
ICN_757,70,ANCONA,11,43.607734,13.497665,37.07
ICN_757,70,PESCARA,12,42.467789,14.205066,15.84
ICN_757,70,TERMOLI,13,42.000623,14.992805,17.8
ICN_757,70,FOGGIA,14,41.466,15.555816,23.58
ICN_757,70,BARLETTA,15,41.315227,16.278867,30.33
ICN_757,70,BARI CENTRALE,16,41.11774,16.869601,39.3
ICN_757,70,MONOPOLI,17,40.952017,17.292455,33.96
ICN_757,70,FASANO,18,40.851753,17.3859,23.44
ICN_757,70,OSTUNI,19,40.752356,17.580809,29.97
ICN_757,70,BRINDISI,20,40.634339,17.938978,61.53
ICN_757,70,LECCE,21,40.34566,18.165724,16.1
REG_310,863,MALPENSA AEROPORTO T2,1,45.627161,8.711288,7.22
REG_310,863,MALPENSA AEROPORTO T1,2,45.627242,8.711081,2.57
REG_310,863,BUSTO ARSIZIO,3,45.616164,8.865031,1.91
REG_310,863,SARONNO,4,45.625309,9.030839,3.06
REG_310,863,MILANO BOVISA,5,45.502546,9.15928,2.44
REG_310,863,M N CADORNA,6,45.468504,9.175539,4.18
REG_18710,424,ORTE,1,42.43728,12.408986,8.32
REG_18710,424,ORVIETO,2,42.723379,12.127412,3.85
REG_18710,424,FABRO-FICULLE,3,42.874851,12.04123,1.91
REG_18710,424,CHIUSI C.T.,4,43.002466,11.957893,1.37
REG_17826,400,SAN BENEDETTO SAMBRO-CAST.PEPOLI,1,44.22866,11.19226,4.74
REG_17826,400,GRIZZANA,2,44.258292,11.181194,6.37
REG_17826,400,MONZUNO,3,44.322277,11.262082,3.06
REG_17826,400,PIANORO,4,44.380589,11.340675,3.56
REG_17826,400,MUSIANO-PIAN DI MACINA,5,44.402423,11.344912,4.27
REG_17826,400,RASTIGNANO,6,44.443592,11.357617,3.03
REG_17826,400,BOLOGNA S.RUFFILLO,7,44.462657,11.372967,3.33
REG_17826,400,BOLOGNA MAZZINI,8,44.482284,11.376271,6.05
REG_17826,400,BOLOGNA SAN VITALE,9,44.535566,11.631984,3.71
REG_17826,400,BOLOGNA C.LE,10,44.50626,11.342267,4.66
REG_19220,492,LUCCA,1,43.837186,10.506069,6.06
REG_19220,492,PONTE A MORIANO,2,43.908371,10.534264,6.46
REG_19220,492,DIECIMO - PESCAGLIA,3,43.959404,10.507844,3.91
REG_19220,492,BORGO A MOZZANO,4,43.977207,10.541285,10.82
REG_19220,492,BAGNI DI LUCCA,5,44.003447,10.551631,10.82
REG_19220,492,GHIVIZZANO - COREGLIA,6,44.027583,10.510183,3.91
REG_19220,492,FORNACI DI BARGA,7,44.045253,10.473173,6.46
REG_19220,492,BARGA GALLICANO,8,44.068114,10.451938,6.06
REG_19220,492,CASTELVECCHIO PASCOLI,9,44.09007,10.455061,78.96
REG_19220,492,CASTELNUOVO DI GARFAGNANA,10,44.116351,10.409054,19.46
REG_19220,492,VILLETTA S. ROMANO,11,44.146764,10.367565,27.48
REG_19220,492,CAMPORGIANO,12,44.161448,10.334849,16.23
REG_19220,492,PIAZZA AL SERCHIO,13,44.182515,10.296615,7.02
REG_2408,794,MILANO CENTRALE,1,45.486347,9.204528,10.93
REG_2408,794,RHO FIERA MILANO,2,45.521157,9.088595,8.39
REG_2408,794,BUSTO ARSIZIO,3,45.616164,8.865031,6.21
REG_2408,794,GALLARATE,4,45.659828,8.798243,8.58
REG_2408,794,SESTO CALENDE,5,45.726241,8.628135,3.08
REG_2408,794,ARONA,6,45.755392,8.559075,18.94
REG_2408,794,STRESA,7,45.884486,8.531454,8.3
REG_2408,794,VERBANIA-PALLANZA,8,45.943821,8.47224,0.67
REG_2408,794,DOMODOSSOLA,9,46.115429,8.296684,13.43
REG_19745,1179,L`AQUILA,1,42.351055,13.384959,14.71
REG_19745,1179,MARMORE,2,42.547499,12.715224,9.87
REG_19745,1179,GRECCIO,3,42.462872,12.777009,6.39
REG_19745,1179,CONTIGLIANO,4,42.412072,12.779144,9.98
REG_19745,1179,RIETI,5,42.405918,12.862596,13.83
REG_19745,1179,CITTADUCALE,6,42.387764,12.94269,26.06
REG_19745,1179,CASTEL S.ANGELO,7,42.379666,13.017612,5.43
REG_19745,1179,ANTRODOCO BORGO VELINO,8,42.415393,13.076193,7.53
REG_19745,1179,ANTRODOCO CENTRO,9,42.409844,13.07096,23.43
REG_19745,1179,ROCCA DI CORNO,10,42.388164,13.143939,2.39
REG_17352,337,BELLUNO,1,46.141594,12.209703,25.88
REG_17352,337,PONTE NELLE ALPI POLPET,2,46.182328,12.277604,19.86
REG_17352,337,STAZIONE PER L`ALPAGO,3,46.137574,12.316066,7.82
REG_17352,337,S.CROCE DEL LAGO,4,46.094795,12.324068,78.96
REG_17352,337,VITTORIO VENETO,5,45.989946,12.29327,37.31
REG_17352,337,SOFFRATTA,6,45.976377,12.299346,3.83
REG_17352,337,CONEGLIANO,7,45.884706,12.298909,3.24
REG_17352,337,TREVISO C.,8,45.659608,12.24614,1.75
REG_17352,337,MOGLIANO VENETO,9,45.561964,12.23274,3.35
REG_17352,337,VENEZIA MESTRE,10,45.482123,12.232069,1.6
REG_17352,337,VENEZIA SANTA LUCIA,11,45.441569,12.320882,2.95
REG_5187,1075,ISERNIA,1,41.596946,14.235421,1.87
REG_5187,1075,VENAFRO,2,41.482975,14.048722,16.9
REG_5187,1075,VAIRANO,3,41.317446,14.104022,21.24
REG_5187,1075,TEANO,4,41.231804,14.077075,28.68
REG_5187,1075,SPARANISE,5,41.185707,14.092954,209.48
REG_5187,1075,CASERTA,6,41.068655,14.328457,20.77
REG_26027,1248,TORINO LINGOTTO,1,45.0266,7.657469,78.96
REG_26027,1248,TORINO PORTA SUSA,2,45.075906,7.667673,6.63
REG_26027,1248,TORINO REBAUDENGO FOSSATA,3,45.099785,7.686879,42.67
REG_26027,1248,TORINO STURA,4,45.121932,7.713202,4.66
REG_26027,1248,SETTIMO,5,45.139834,7.769335,3.71
IC_1545,74,MILANO CENTRALE,1,45.486347,9.204528,6.05
IC_1545,74,MILANO ROGOREDO,2,45.433866,9.2391,3.33
IC_1545,74,LODI,3,45.308966,9.497585,3.03
IC_1545,74,PIACENZA,4,45.052238,9.70633,4.27
IC_1545,74,FIDENZA,5,44.86773,10.06339,3.56
IC_1545,74,PARMA,6,44.810203,10.32837,3.06
IC_1545,74,REGGIO EMILIA,7,44.697793,10.643093,6.37
IC_1545,74,MODENA,8,44.654461,10.930373,209.48
IC_1545,74,BOLOGNA C.LE,9,44.50626,11.342267,11.51
IC_1545,74,FAENZA,10,44.293594,11.883268,9.79
IC_1545,74,FORLI`,11,44.22413,12.054871,7.8
IC_1545,74,CESENA,12,44.145449,12.24964,4.58
IC_1545,74,RIMINI,13,44.064176,12.574093,46.69
IC_1545,74,RICCIONE,14,43.999218,12.658549,15.58
IC_1545,74,PESARO,15,43.906014,12.904848,1.18
IC_1545,74,FANO,16,43.842977,13.02478,1.17
IC_1545,74,SENIGALLIA,17,43.716277,13.221652,1.01
IC_1545,74,ANCONA,18,43.607734,13.497665,1.13
IC_1545,74,LORETO,19,43.448376,13.620455,0.76
IC_1545,74,CIVITANOVA MARCHE,20,43.3091,13.7257,3.3
IC_1545,74,PORTO S. GIORGIO FERMO,21,43.17972,13.7975,6.62
IC_1545,74,S.BENEDETTO DEL TRONTO,22,42.954386,13.882297,7.81
IC_1545,74,GIULIANOVA,23,42.751673,13.965743,3.1
IC_1545,74,PESCARA,24,42.467789,14.205066,3.15
IC_1545,74,VASTO S.SALVO,25,42.079832,14.739483,3.67
IC_1545,74,TERMOLI,26,42.000623,14.992805,7.14
IC_1545,74,CHIEUTI SERRACAPRIOLA,27,41.921962,15.156645,63.83
IC_1545,74,SAN SEVERO,28,41.684512,15.392567,29.97
IC_1545,74,FOGGIA,29,41.466,15.555816,23.44
IC_1545,74,BARLETTA,30,41.315227,16.278867,33.96
IC_1545,74,TRANI,31,41.272693,16.417646,39.3
IC_1545,74,BISCEGLIE,32,41.235445,16.499484,78.96
IC_1545,74,MOLFETTA,33,41.196008,16.596793,99.35
IC_1545,74,BARI CENTRALE,34,41.11774,16.869601,1.43
IC_1545,74,MONOPOLI,35,40.952017,17.292455,0.57
IC_1545,74,FASANO,36,40.851753,17.3859,0.76
IC_1545,74,OSTUNI,37,40.752356,17.580809,7.97
IC_1545,74,BRINDISI,38,40.634339,17.938978,5.79
IC_1545,74,LECCE,39,40.34566,18.165724,4.27
FA_8303,17,ROMA TERMINI,1,41.900636,12.502026,9.48
FA_8303,17,CASERTA,2,41.068655,14.328457,7.4
FA_8303,17,BENEVENTO,3,41.141901,14.769998,3.9
FA_8303,17,FOGGIA,4,41.466,15.555816,3.94
FA_8303,17,BARLETTA,5,41.315227,16.278867,2.5
FA_8303,17,BARI CENTRALE,6,41.11774,16.869601,8.73
FA_8303,17,MONOPOLI,7,40.952017,17.292455,3.08
FA_8303,17,OSTUNI,8,40.752356,17.580809,6.07
FA_8303,17,BRINDISI,9,40.634339,17.938978,1.96
FA_8303,17,LECCE,10,40.34566,18.165724,17.8
REG_16204,290,CONEGLIANO,1,45.884706,12.298909,2.39
REG_16204,290,SOFFRATTA,2,45.976377,12.299346,59.58
REG_16204,290,VITTORIO VENETO,3,45.989946,12.29327,1.96
REG_16204,290,S.CROCE DEL LAGO,4,46.094795,12.324068,6.07
REG_16204,290,STAZIONE PER L`ALPAGO,5,46.137574,12.316066,6.54
REG_16204,290,PONTE NELLE ALPI POLPET,6,46.182328,12.277604,7.47
REG_16204,290,BELLUNO,7,46.141594,12.209703,4.66
REG_11459,199,ALESSANDRIA,1,44.909091,8.606498,3.71
REG_11459,199,BORGORATTO,2,44.835999,8.538182,6.05
REG_11459,199,SEZZADIO,3,44.800155,8.550382,3.33
REG_11459,199,CASSINE,4,44.751513,8.533613,3.03
REG_11459,199,STREVI,5,44.697771,8.525525,4.27
REG_11459,199,ACQUI TERME,6,44.67407,8.474482,3.56
REG_11459,199,TERZO MONTABONE,7,44.671932,8.428705,3.06
REG_11459,199,BISTAGNO,8,44.659256,8.372057,2.45
REG_11459,199,PONTI,9,44.629979,8.365262,3.28
REG_11459,199,MONTECHIARO DENICE,10,44.600827,8.352185,2.82
REG_11459,199,MOMBALDONE ROCCAVERANO,11,44.569891,8.332781,4.74
REG_11459,199,SPIGNO,12,44.539437,8.317924,1.37
REG_11459,199,MERANA,13,44.519368,8.298327,1.91
REG_11459,199,PIANA,14,44.486383,8.308796,3.85
REG_11459,199,DEGO,15,44.448003,8.308469,8.32
REG_11459,199,ROCCHETTA CAIRO,16,44.427477,8.295356,4.18
REG_11459,199,CAIRO MONTENOTTE,17,44.394747,8.278786,2.44
REG_11459,199,SAN GIUSEPPE DI CAIRO,18,44.370096,8.28864,3.06
REG_11459,199,SANTUARIO,19,44.34607,8.435756,4.14
REG_11459,199,SAVONA,20,44.306892,8.470259,7.22
REG_16743,308,BELLUNO,1,46.141594,12.209703,45.85
REG_16743,308,SEDICO BRIBANO,2,46.095424,12.086508,31.51
REG_16743,308,S.GIUSTINA CESIO,3,46.077655,12.04294,20.19
REG_16743,308,BUSCHE LENTIAI MEL,4,46.040092,11.979251,15.84
REG_16743,308,FELTRE,5,46.012884,11.911493,55.37
REG_16743,308,QUERO VAS,6,45.939306,11.920189,142.99
REG_16743,308,ALANO FENER VALDOBBIADENE,7,45.90229,11.944546,43.15
REG_16743,308,PEDEROBBA CAVASO POSSAGNO,8,45.877299,11.965222,478.84
REG_16743,308,CORNUDA,9,45.833846,12.012886,8.82
REG_16743,308,MONTEBELLUNA,10,45.776434,12.054,12.91
REG_16743,308,FANZOLO,11,45.708253,11.992069,9.92
REG_16743,308,CASTELFRANCO VENETO,12,45.666439,11.934315,5.79
REG_16743,308,CAMPOSAMPIERO,13,45.568922,11.928293,10.63
REG_16743,308,PADOVA,14,45.417846,11.880794,6.7
REG_3947,977,PIACENZA,1,45.052238,9.70633,16.48
REG_3947,977,FIORENZUOLA,2,44.928716,9.917403,14.65
REG_3947,977,FIDENZA,3,44.86773,10.06339,18.28
REG_3947,977,PARMA,4,44.810203,10.32837,6.98
REG_3947,977,REGGIO EMILIA,5,44.697793,10.643093,7.22
REG_3947,977,MODENA,6,44.654461,10.930373,6.6
REG_3947,977,CASTELFRANCO D'EMILIA,7,44.597381,11.056408,9.65
REG_3947,977,BOLOGNA C.LE,8,44.50626,11.342267,16.31
REG_3603,968,UDINE,1,46.055791,13.242003,7.82
REG_3603,968,CODROIPO,2,45.9657,12.976543,18.96
REG_3603,968,CASARSA,3,45.953002,12.8406,4.08
REG_3603,968,PORDENONE,4,45.956281,12.654126,31.51
REG_3603,968,SACILE,5,45.948413,12.498498,45.85
REG_3603,968,CONEGLIANO,6,45.884706,12.298909,31.51
REG_3603,968,TREVISO C.,7,45.659608,12.24614,15.84
REG_3603,968,MOGLIANO VENETO,8,45.561964,12.23274,13.37
REG_3603,968,VENEZIA MESTRE,9,45.482123,12.232069,6.54
REG_3603,968,VENEZIA SANTA LUCIA,10,45.441569,12.320882,22.98
REG_11091,163,ASTI,1,44.89479,8.208112,33.44
REG_11091,163,CASTELLO D`ANNONE,2,44.878742,8.312724,29.33
REG_11091,163,ROCCHETTA TANARO CERRO,3,44.875574,8.351402,44.82
REG_11091,163,FELIZZANO,4,44.893367,8.437155,374.8
REG_11091,163,SOLERO,5,44.915886,8.51043,1.76
REG_11091,163,ALESSANDRIA,6,44.909091,8.606498,2.36
REG_10604,129,CREMONA,1,45.143215,10.017951,2.19
REG_10604,129,OLMENETA,2,45.231099,10.03194,12.32
REG_10604,129,CASALBUTTANO,3,45.255398,9.962361,1.93
REG_10604,129,SORESINA,4,45.283083,9.85664,2.13
REG_10604,129,CASTELLEONE,5,45.301826,9.76779,7.26
REG_10604,129,MADIGNANO,6,45.34383,9.730179,4.53
REG_10604,129,CREMA,7,45.366864,9.694209,1.97
REG_10604,129,CASALETTO VAPRIO,8,45.408641,9.631746,1.62
REG_10604,129,CAPRALBA,9,45.443871,9.640015,2.7
REG_10604,129,CARAVAGGIO,10,45.491158,9.637723,2.62
REG_10604,129,TREVIGLIO,11,45.515063,9.587919,2.2
REG_10604,129,MILANO LAMBRATE,12,45.484933,9.237333,5.98
REG_10604,129,MILANO CERTOSA,13,45.507019,9.133863,3.94
REG_21102,661,POTENZA CENTRALE,1,40.629469,15.806808,0.81
REG_21102,661,PICERNO,2,40.640122,15.641612,3.33
REG_21102,661,BARAGIANO,3,40.695213,15.569206,0.7
REG_21102,661,BELLA MURO,4,40.700914,15.542936,5.1
REG_21102,661,BALVANO R.,5,40.649993,15.495304,13.84
REG_21102,661,ROMAGNANO V.,6,40.610041,15.447651,1.96
REG_21102,661,BUCCINO S.,7,40.600806,15.374199,2.57
REG_21102,661,CONTURSI TERME,8,40.630046,15.235486,5.68
REG_21102,661,EBOLI,9,40.611057,15.052382,24.55
REG_21102,661,BATTIPAGLIA,10,40.605789,14.98324,23.44
REG_21102,661,SALERNO,11,40.675137,14.772822,11.42
REG_20048,586,CIAMPINO,1,41.804442,12.599546,10.82
REG_20048,586,CAPANNELLE,2,41.830713,12.568884,27.14
REG_20048,586,ROMA TERMINI,3,41.900636,12.502026,6.06
REG_21123,671,BATTIPAGLIA,1,40.605789,14.98324,6.46
REG_21123,671,EBOLI,2,40.611057,15.052382,45.85
FR_9749,58,MILANO CENTRALE,1,45.486347,9.204528,31.51
FR_9749,58,BRESCIA,2,45.532315,10.212828,5.41
FR_9749,58,DESENZANO,3,45.462677,10.536322,1.22
FR_9749,58,VERONA PORTA NUOVA,4,45.428603,10.982377,7.81
FR_9749,58,VICENZA,5,45.541102,11.540762,3.1
FR_9749,58,PADOVA,6,45.417846,11.880794,3.15
FR_9749,58,VENEZIA MESTRE,7,45.482123,12.232069,3.67
FR_9749,58,PORTOGRUARO CAORLE,8,45.781438,12.832375,7.14
FR_9749,58,TRIESTE AIRPORT,9,45.817482,13.485532,16.89
FR_9749,58,MONFALCONE,10,45.807683,13.542929,3
FR_9749,58,TRIESTE CENTRALE,11,45.657456,13.771873,1.33
FR_9549,33,TORINO P.NUOVA,1,45.060969,7.67747,37.31
FR_9549,33,TORINO PORTA SUSA,2,45.075906,7.667673,3.83
FR_9549,33,MILANO CENTRALE,3,45.486347,9.204528,4.53
EC_36,6,MILANO CENTRALE,1,45.486347,9.204528,7.34
EC_36,6,RHO FIERA MILANO,2,45.521157,9.088595,8.89
EC_36,6,DOMODOSSOLA,3,46.115429,8.296684,5.22
REG_4758,1177,CAGLIARI,1,39.216078,9.107984,6.54
REG_4758,1177,ELMAS AEROPORTO,2,39.257361,9.063553,5.35
REG_4758,1177,SAN GAVINO,3,39.546206,8.788017,9.83
REG_4758,1177,ORISTANO,4,39.902033,8.603974,15.84
REG_4758,1177,ABBASANTA,5,40.128801,8.817733,37.72
REG_4758,1177,MACOMER,6,40.267899,8.772279,10.82
REG_4758,1177,OZIERI CHILIVANI,7,40.609496,8.933744,3.91
REG_4758,1177,OSCHIRI,8,40.713273,9.107749,6.46
REG_4758,1177,OLBIA TERRANOVA,9,40.922249,9.493833,6.06
REG_4758,1177,OLBIA,10,40.924595,9.498293,27.74
REG_2779,1249,TORINO P.NUOVA,1,45.060969,7.67747,18.44
REG_2779,1249,TORINO PORTA SUSA,2,45.075906,7.667673,7.75
REG_2779,1249,CHIVASSO,3,45.193637,7.889666,23.44
REG_2779,1249,MONTANARO,4,45.232674,7.858331,24.55
REG_2779,1249,IVREA,5,45.461542,7.876348,5.68
REG_25554,819,VARESE,1,45.816201,8.833089,2.57
REG_25554,819,INDUNO OLONA,2,45.846432,8.838357,2.57
REG_25554,819,ARCISATE,3,45.858579,8.86241,5.68
REG_25554,819,Cantello Gaggiolo,4,45.837929,8.908137,24.55
REG_25554,819,STABIO,5,45.851464,8.948624,23.44
REG_16109,1169,TRENTO,1,46.072414,11.118941,7.75
REG_16109,1169,TRENTO S.CHIARA,2,46.054589,11.135957,18.44
REG_16109,1169,TRENTO S.BARTOLAMEO,3,46.04771,11.13586,27.74
REG_16109,1169,VILLAZZANO,4,46.045911,11.13906,8.39
REG_16109,1169,POVO,5,46.11945,13.298669,7.93
REG_16109,1169,PERGINE,6,46.062482,11.232637,1.31
REG_16109,1169,S.CRISTOFORO AL LAGO-ISCHIA,7,46.039743,11.23375,2.85
REG_16109,1169,CALCERANICA,8,46.007384,11.240713,6.1
REG_16109,1169,CALDONAZZO,9,45.997575,11.264815,5.64
REG_16109,1169,LEVICO,10,46.005729,11.30493,9.85
REG_16109,1169,RONCEGNO BAGNI-MARTER,11,46.03618,11.398818,121.94
REG_16109,1169,BORGO VALSUGANA CENTRO,12,46.051182,11.453967,1.83
REG_16109,1169,BORGO VALSUGANA EST,13,46.05224,11.462119,2.38
REG_16109,1169,STRIGNO,14,46.051003,11.514327,7.82
REG_16109,1169,GRIGNO,15,46.015059,11.624984,2.62
REG_16109,1169,TEZZE DI GRIGNO,16,45.990485,11.669726,0.47
REG_16109,1169,PRIMOLANO,17,45.965315,11.700899,1.24
REG_18993,452,FORNACI DI BARGA,1,44.045253,10.473173,14.71
REG_18993,452,GHIVIZZANO - COREGLIA,2,44.027583,10.510183,9.87
REG_18993,452,BAGNI DI LUCCA,3,44.003447,10.551631,6.39
REG_18993,452,BORGO A MOZZANO,4,43.977207,10.541285,9.98
REG_18993,452,DIECIMO - PESCAGLIA,5,43.959404,10.507844,13.83
REG_18993,452,PONTE A MORIANO,6,43.908371,10.534264,59.58
REG_18993,452,S. PIETRO A VICO,7,43.875094,10.530945,2.39
